imdb_id,summary,actors,release_date
tt0231416,After wealthy Dharamdas marries Tara  they are blessed with a son  Moti  but his business suffers. His assistant Bihari convinces him that his wife is responsible for his bad luck  and as a...                    ,Vinod Mehra|Bindiya Goswami|Jeevan|Amjad Khan|Jagdeep|Raza Murad|Shashi Puri|Madhu Malini|,
tt0385559,Add a Plot »,Sanjeev Kumar|Kumkum|,
tt0315292,Jamuna lives a poor lifestyle in Gangapur with her widowed step-mother. She is of marriageable age  but instead of getting her married  she is sold to her maternal uncle  Mukand Bihari  who...                    ,Asha Parekh|Vinod Mehra|Sarika|Nazneen|Kamal Kapoor|Jankidas|C.S. Dubey|Kuthiravattam Pappu|Mushtaq Merchant|Jagdish Raj|Johnny Whisky|Dr. Datta|Salim|Nadira|,
tt0255886,Add a Plot »,Mahendra Sandhu|Bindu|Dara Singh|Jagdeep|Gayatri|Narendra Nath|Amjad Khan|Kamal Kapoor|Rajan Haksar|Urmila Bhatt|Paro|Saikh|Chand Usmani|Hameed|,
tt0367661,Seeking the treasure located in Solomon's Mines in the heart of Africa  Zorro (Amjad Khan) abducts and holds Sunita's (Rekha) father as ransom  and forces her to journey to Africa  to find ...                    ,Vinod Khanna|Rekha|Biswajit Chatterjee|Amjad Khan|Joginder Shelly|,
tt0215717,After the passing away of his wife  Sudha  widower Rajat Sharma looks after their only child  Munna  as well as his younger college-going brother  Kundan. He works as a Customs Officer at ...                    ,Dharmendra|Hema Malini|Sachin|Abhi Bhattacharya|Prakash Gill|Nandita Bose|Master Sandeep|Agha|Pinchoo Kapoor|Brahmachari|Satyendra Kapoor|Jagdish Raj|Jatin Khanna|Gurbachan Singh|,
tt0157545,Two petty thieves decide to rob a house that kidnappers had decided to kidnap a child from  what results is chaos  as the child ends up with the petty thieves  and both the thieves & the ...                    ,Navin Nischol|Amol Palekar|Moushumi Chatterjee|Asrani|Keshto Mukherjee|Iftekhar|Ranjeet|Prema Narayan|Dina Pathak|Nilu Phule|Mithu Mukherjee|,
tt0254348,Add a Plot »,,
tt0214707,Impressed with the dedication shown by Police Inspector Gautam  the Commissioner of Police assigns him to police a lawless town  which is over-run by criminals  and where no police officer ...                    ,Shashi Kapoor|Shatrughan Sinha|Moushumi Chatterjee|Vijay Arora|Aruna Irani|Nirupa Roy|Reena Roy|Viju Khote|Mukri|Birbal|Manmauji|Jugnu|Om Shivpuri|Raju Shrestha|,2 March 1979 (India)
tt0357621,A student in a prestigious college  Vishal Khanna believes he lives a wealthy lifestyle along with his businessman brother  Karan. Vishal meets with and falls in love with Neeta  the only ...                    ,Shashi Kapoor|Rishi Kapoor|Neetu Singh|Keshto Mukherjee|,10 August 1979 (India)
tt0156485,A story of an ambitious working couple's marital discord and the impact on their child.,Uttam Kumar|Sharmila Tagore|Shreeram Lagoo|,
tt0324977,Kamaruddin  the commander of the armed forces of Baghdad  has designs on princess Roshni  the heiress to the kingdom  as her husband will rule the land after the Caliph's death. Roshni  ...                    ,Kamal Haasan|Rajinikanth|Jayabharati|Sripriya|Gemini Ganesan|,14 April 1979 (India)
tt0165805,Mathura is ruled by Kansa who claimed the throne by killing off seven of his nephews. The eighth child was whisked away to safety and grows up to become Lord Krishna.,Sachin|Zarina Wahab|Manher Desai|Master Sandeep|Rita Bhaduri|Jeevan|,6 July 1979 (India)
tt0230245,Add a Plot »,Sanjeev Kumar|Moushumi Chatterjee|Kishore Jariwala|Mala Jaggi|Deven Verma|Aruna Irani|Sohrab Modi|Vijay Arora|Rama Vij|Master Bittoo|Purnima|Sadhu Meher|Manher Desai|Kanan Kaushal|,
tt0079221,A man's simple lie to secure his job escalates into more complex lies when his orthodox boss gets suspicious.,Amol Palekar|Bindiya Goswami|Deven Verma|Shubha Khote|Manju Singh|Dina Pathak|Pushpa|David Abraham|Yunus Parvez|Utpal Dutt|Ashwani|Harish Magon|Bhola|Amol Sen|,20 April 1979 (India)
tt0079236,Jai (Amitabh Bachchan) is an expert gambler  and has been so as long as he can remember  and has never lost a game. These skills bring him to the attention of the underworld don Saxena (...                    ,Amitabh Bachchan|Zeenat Aman|Neetu Singh|Prem Chopra|Utpal Dutt|Madan Puri|Om Shivpuri|Iftekhar|Sujit Kumar|Roopesh Kumar|Helen|Madhu Malhotra|Jagdish Raj|Keshav Rana|,6 April 1979 (India)
tt0426016,Neelam is an independent young woman  who is skilled with self-defense  and lives with her guardian  who is also the trustee of Lord Krishna Temple. Although her guardian  with his ...                    ,Shatrughan Sinha|Reena Roy|Danny Denzongpa|Bindu|Ajit|Om Shivpuri|Anwar Hussain|Dev Kumar|Narendra Nath|Randhir|Master Bhagwan|Shetty|,
tt0242504,Distraught after the death of his wife Sati  Shiva isolates himself and becomes immersed in deep meditation. Prompted by the evil Paap (sin) to capitalize on the opportunity  the demon ...                    ,Neera|Ashish Kumar|Anjana Mumtaz|Vikram Gokhale|Jayshree Gadkar|Jeevan|,1 January 1979 (India)
tt0156581,Amar and Mansi meet through their respective families and have an arranged marriage. Amar  a book-keeper  is very thrifty  intends to save money so that they can buy their very own flat  ...                    ,Sanjeev Kumar|Sharmila Tagore|Sarika|Master Bittoo|Sudha Chopra|Manik Dutt|Vimal Joshi|Rajan Verma|Nandlal Sharma|R.S. Chopra|Satya Banerjee|Shashi Jain|Tarun Mukherjee|Nilesh|,28 July 1979 (India)
tt0079263,Widower Jairaj Verma lives with his four sons in a small apartment. Three of his sons are in their teens  while his youngest son is around 12 years. On the other hand there is Maya Sinha  a...                    ,Sanjeev Kumar|Rakhee Gulzar|Amjad Khan|Prem Krishan|Radhika Sarathkumar|Mehmood|Shubha Khote|Asrani|Gayatri|Rakesh Bedi|Anil Kapoor|Pucky Ali|Lucky Ali|Baby Pinky|,26 January 1979 (India)
tt0079355,A remote mountainous region is terrorized by a legendary monster that regularly abducts newlywed brides and kills them.,Sunil Dutt|Sanjeev Kumar|Shatrughan Sinha|Vinod Mehra|Vikram Makandar|Prem Nath|Rekha|Reena Roy|Neetu Singh|Bindiya Goswami|Sarika|Yogeeta Bali|Neeta Mehta|Aruna Irani|,22 May 1979 (India)
tt0283417,Kuku Rai belongs to a wealthy family  and lives with her businessman dad and housewife mom. Since she is of marriageable age  her parents want her to get married to a young man named Ajit  ...                    ,Asrani|Manju Asrani|Master Bhagwan|Kanhaiyalal Chaturvedi|Jagdeep|Pinchoo Kapoor|Padma Khanna|Viju Khote|Mehmood Jr.|Indrani Mukherjee|Paintal|Lalita Pawar|Madan Puri|Sachin|,
tt0079364,Add a Plot »,Shekhar Kapur|Shabana Azmi|Dina Pathak|Sunder|Purohit|Devendra Khandelwal|Kiran Vairale|V.K. Pathak|Amol Palekar|Zarina Wahab|,1 January 1979 (India)
tt0357809,Janta  a beautiful naive simple minded young man who wants to join the police force in the following of both his grandfather and his father after getting refused then accepted him with the ...                    ,Rajesh Khanna|Ashok Kumar|Yogeeta Bali|Mehmood|Hema Malini|Lalita Pawar|Narendra Nath|Kanhaiyalal Chaturvedi|Shailendra Singh|Shobhna Samarth|Leela Chitnis|Dhumal|Mohan Choti|Coca Cola|,
tt0378071,Recently widowed Thakur Vikram Singh left India the same time the British did along with his son  Anand  for England. Years later  Anand has grown up to be a doctor and travels to Bombay  ...                    ,Jeetendra|Hema Malini|Amjad Khan|Shreeram Lagoo|Om Shivpuri|Sujit Kumar|Sheetal|Keshto Mukherjee|Arvind Trivedi|Birbal|Ram P. Sethi|Jankidas|Mac Mohan|Paro|,30 November 1979 (India)
tt0386543,Add a Plot »,Vinod Mehra|Bindiya Goswami|Mahendra Sandhu|Amjad Khan|Sujit Kumar|Aruna Irani|Navin Nischol|,
tt0386556,The Rai family consists of four: father  mother  Shanti  and two sons  Ajay and Vijay. While traveling on a ship  they run into a severe storm  which leads to the ship capsizing  and the ...                    ,Rishi Kapoor|Neetu Singh|,
tt0079382,Inder  a contractor who believes in the power of money  places a bet with his friend Prakash to woo Rama  a simple girl. Rama is charmed by Inder but an event forces her to leave the city.,Rakhee Gulzar|Amitabh Bachchan|Shreeram Lagoo|Vinod Mehra|Asrani|Farida Jalal|Asit Kumar Sen|Keshto Mukherjee|Manju Asrani|Yunus Parvez|Minaxi Anand|Ahmer Azmi|Rahul Dev|Jagjit Uppal|,11 May 1979 (India)
tt0381313,The Srivastav family consists of Gaurishankar  his wife  Savitri  two sons  Vikas and Ravi  who lead a poor lifestyle in a village in India. When the sons grow up  Vikas gets married to ...                    ,Jeetendra|Sulakshana Pandit|Bindiya Goswami|Rakesh Roshan|Nirupa Roy|Bindu|Sujit Kumar|A.K. Hangal|Raj Kishore|Rajan Haksar|Jankidas|Dina Pathak|Pinchoo Kapoor|Dinesh Hingoo|,18 July 1979 (India)
tt0359544,Vijay Kumar  a forest officer returns to the forest where his dad met an untimely end. Will his secret plan to snare poachers succeed? Sandalwood  ivory animal hides and raw power is at the nexus of money and corruption.,Dharmendra|Rekha|Nirupa Roy|Aruna Irani|Utpal Dutt|Vinod Mehra|Ranjeet|Prakash Gill|,11 May 1979 (India)
tt0151285,Inspector Raj Singh's father was killed by Shankar and his men for gold. Years later he locates them but also finds that he has a step brother Suraj who works for Shankar now known as Devi Dayal.,Vinod Khanna|Shabana Azmi|Danny Denzongpa|Helen|Ranjeet|Shammi|Prema Narayan|Mac Mohan|Indrani Mukherjee|Goga Kapoor|Mohan Sherry|Rajan Haksar|R.S. Chopra|Vandna Shashtri|,28 September 1979 (India)
tt0079386,Inspired by a true mining tragedy the film is about people from all walks of life showing courage and character to fight the forces of nature.,Amitabh Bachchan|Shashi Kapoor|Shatrughan Sinha|Rakhee Gulzar|Parveen Babi|Neetu Singh|Parikshat Sahni|Prem Chopra|Romesh Sharma|Poonam Dhillon|Manmohan Krishna|Madan Puri|Iftekhar|Sudha Chopra|,24 August 1979 (India)
tt0359634,Parvati lives in a palatial house with her wealthy father  mom-Laxmi  brother-Pratap  and sister-Kamini. She has a sister  Savitri  who is married to a very wealthy man. Parvati meets with ...                    ,Sanjeev Kumar|Sushma Shiromani|Usha Solanki|Amar Raj|Mohan Chandola|Aruna Rai|Neelam|S.P. Menghani|Shammi|Madhukar Apte|Jayshree T.|,
tt0260144,Amar lives a poor lifestyle along with his widowed mom in a village  and has a sweetheart in Savitri. He is a trouble-maker and makes life difficult for the Panchayat Chair  Kalicharan  who...                    ,Agha|Aparna|Vijaya Bhanu|Manju Bhargavi|Rajan Haksar|Jayamalini|Jeetendra|Amjad Khan|N. Salim Khan|Padma Khanna|Pradeep Kumar|Roopesh Kumar|Prem Nath|Pandharibai|,
tt0430282,Lakhan is a vagabond who falls in love with Kirti. But when she rejects him and treats him badly  he decides to give her a taster of her own medicine.,Amjad Khan|Baby Rani|Chand Usmani|,
tt0184688,Add a Plot »,Vinod Mehra|Shelley Homick|Jeetendra|Moushumi Chatterjee|,
tt0157958,Add a Plot »,Shatrughan Sinha|Vidya Sinha|Prem Nath|Shreeram Lagoo|Helen|Jagdish Raj|Nadira|,20 April 1979 (India)
tt0079526,Ajay Chandra  a hard working and ambitious young man  who dreams of bigger things than a small job. He has dreams of starting his own business. One day he meets Aruna at a friends wedding ...                    ,Amitabh Bachchan|Moushumi Chatterjee|Rakesh Pandey|Satyendra Kapoor|A.K. Hangal|Urmila Bhatt|C.S. Dubey|Praveen Paul|Sunder|Anwar Ali|Sushil Bhatnagar|Sanjay|Lalita Pawar|,28 September 1979 (India)
tt0079584,Natwar is just a young boy when his beloved older brother and caretaker  police officer Gridharilal (Ajit)  is framed for bribery by sinister criminal mastermind Vikram (Amjad Khan). When ...                    ,Amitabh Bachchan|Rekha|Ajit|Kader Khan|Rajni Sharma|Indrani Mukherjee|Satyendra Kapoor|Iftekhar|Yunus Parvez|Gurbachan Singh|Vikas Anand|Goga Kapoor|Hiralal|Veeru Devgan|,8 June 1979 (India)
tt0081147,Circa Mughal rule in India  the Rajputs get together to discuss the ouster of Badshah Akbar  who is now the Emperor of Hindustan (India). Prominent amongst the Rajputs are Virendev Rathod  ...                    ,Hema Malini|Vinod Khanna|Shammi Kapoor|Shreeram Lagoo|Om Shivpuri|A.K. Hangal|Bharat Bhushan|Dina Pathak|Shahu Modak|Dinesh Thakur|T.P. Jain|Sudha Chopra|Amjad Khan|Vidya Sinha|,18 May 1979 (India)
tt0378350,Bhagawant Kumar Bhartendu  Professor in a reputed college is financially well placed & happily married to beautiful Priya. He has a deep-rooted fear that he is suffering from some chronic ...                    ,Amol Palekar|Ranjeeta Kaur|Ashok Saraf|,
tt0079589,Sheru (Shatrughan Sinha) and Vicky (Sunil Dutt) are two gangleaders. After a series of complications and mishaps both realize that they will be better off being friends and helping the poor...                    ,Sunil Dutt|Shatrughan Sinha|Rajesh Khanna|Reena Roy|Bindiya Goswami|Shreeram Lagoo|Prem Nath|Rekha|Om Shivpuri|Jeetendranath|Sulochana Latkar|Ram Soni|Madan Puri|Manmohan Krishna|,26 March 1979 (India)
tt0386664,Gauri lives a wealthy lifestyle along with her widowed father Thakur Jagatpal Singh. One day after returning from worshiping Bhagwan Shri Shivji  her father accidentally kills a magical ...                    ,Vijay Arora|Rita Bhaduri|Mahesh Bhatt|Laxmi Chhaya|Harita Dave|Devyani|Kalpana Divan|C.S. Dubey|Paidi Jairaj|Baby Minal|Mulraj Rajda|Master Ravi|Geera Shah|Jagdish Shah|,
tt0079614,Widower Amar is well-off financially  and lives in a house with his daughter  and servant Dayal. His sister and brother-in-law want him to marry again  so that his daughter can have the ...                    ,Sanjeev Kumar|Jaya Bachchan|Yogeeta Bali|Mehmood|Manmohan Krishna|Lalita Pawar|Madhu Malini|Jalal Agha|,7 December 1979 (India)
tt0268547,Adivasi Mahua lives a poor lifestyle in a fishing village along with her widowed dad. One day the local Poojary comes across a seemingly menacing looking male  feeds him  and asks Mahua's ...                    ,Rajesh Khanna|Rekha|Moushumi Chatterjee|Vikram Makandar|Helen|Master Bhagwan|Keshto Mukherjee|Prema Narayan|A.K. Hangal|Lalita Pawar|,
tt0378633,After having completed his masters with honors  multi-millionaire Shekhar Verma decides to travel to Rambagh  Poona  to work incognito in his dad's friend's  Shankar Saxena's office. He ...                    ,Rajendra Nath|Madan Puri|Leela Mishra|,10 August 1979 (India)
tt0158108,Interfering friends and family take their toll on a happily married Indian couple.,Asha Parekh|,
tt0309926,NOORIE tells a simple and touching story of Noorie and Yusuf's fearless love and dream at all cost.,Farooq Shaikh|Poonam Dhillon|Madan Puri|Iftekhar|Padma Khanna|Gita Siddharth|Javed Khan|Bharat Kapoor|Rajan Verma|Vikas Anand|H.L. Pardesi|Prince Shakeel|Mahan Swadesh|Ashok|,11 May 1979 (India)
tt0367001,Radha (Zarina Wahab) and Sunder (Asrani) and a child (Master Jeetu)  are street singers  who earn their living singing and dancing on streets  especially in the posh area near the Taj Mahal...                    ,Asrani|Zarina Wahab|Yogeeta Bali|,
tt0156999,Manoharlal Agarwal is a wealthy businessman and lives with his family consisting of three sons: Pratap  Dilip & Babu  two daughters Nirmala & Munni; his wife  Sharda; & Pratap's wife; He ...                    ,Arun Govil|Madhu Kapoor|Sunder|Gajanan Jagirdar|Birbal|Om Shivpuri|Om Puri|,
tt0243513,Shankar lives a poor lifestyle along with blind sister  Paro. He works as a locksmith. When his company shuts down he works freelance and is anxious to save enough money so that Paro can ...                    ,Ajit|Rajan Haksar|Helen|Jankidas|Amjad Khan|Vinod Mehra|Madan Puri|Ranjeet|Sarika|Jayshree T.|Meena T.|,
tt0158145,A strong emotional story of a woman full of self-respect yet longing for her husband.,Hema Malini|Girish Karnad|Dheeraj Kumar|A.K. Hangal|Sulochana Latkar|Nandita Thakur|Prema Narayan|Pinchoo Kapoor|Yunus Parvez|Sagar|Poornima Jayaram|R.S. Chopra|Gautam Sarin|Neelima|,
tt0246914,Born with a disability of not being able to talk nor hear  Hema lives with her schoolmaster dad  Chintamani  a stepmother and stepsister. Hema is ill-treated by her stepmother  who is now ...                    ,Rishi Kapoor|Jaya Prada|Shashikala|Dheeraj Kumar|Rajni Sharma|Leela Mishra|Jankidas|Kamaldeep|Trilok Kapoor|Uma Khosla|Jeeth Mohan|Ramdas Malthane|Baby Dimple|Babbanlal Yadav|,8 January 1979 (India)
tt0371932,Police Sub-Inspector Anand is known for his honesty  diligence and bravery. He single-handedly captures and arrests notorious smuggler and gangster Jack  has him sentenced to several years ...                    ,Vinod Khanna|Jasmin|Amjad Khan|Ranjeet|Bindu|Om Shivpuri|Indrani Mukherjee|Manju Asrani|Jagdeep|Satyendra Kapoor|Padma Khanna|Manmohan|Vikas Anand|Sunder|,12 January 1979 (India)
tt0388389,Birju lives in a small village and likes to sing. The village zamindar's city-educated daughter  Chandrika returns to the village and is thrilled by Birju's voice. She encourages him to ...                    ,Rita Bhaduri|Arun Govil|Jankidas|Pinchoo Kapoor|Roopesh Kumar|Leela Mishra|Mukri|Yunus Parvez|Amrish Puri|,
tt0396199,Heera (Girish Karnad) lives with his adopted brother Brindavan Biharilal (Mazhar Khan). While Brinda is employed with Ram Pyare Misra (Kulbhushan Kharbanda)  Heera drives his car as a ...                    ,Madhu Kapoor|Girish Karnad|Mazhar Khan|Kulbhushan Kharbanda|Rameshwari|Prabir Roy|Anjan Srivastav|,1979 (India)
tt0165941,Vijay Gupta lives a wealthy lifestyle in Bombay along with his businessman dad  Dwarkadas  and housewife mom  Laxmi. He is used to a comfortable  irresponsible and extravagant lifestyle ...                    ,Raj Kiran|Sushma Verma|Beena Banerjee|Benjamin Gilani|Iftekhar|Urmila Bhatt|Sharat Saxena|Pinchoo Kapoor|Krishan Dhawan|Master Sandeep|Jagdeep|,3 August 1984 (Portugal)
